latitude,longitude,cLand
-76.5,19.375,0.0013018913
-76.5,20.625,0.0013018925
-76.5,21.875,0.0013018944
-76.5,23.125,0.0013018984
-76.5,24.375,0.0013019023
-76.5,25.625,0.0013019055
-76.5,26.875,0.0013019072
-76.5,28.125,0.0013019085
-76.5,29.375,0.0013019139
-76.5,30.625000000000004,0.0013019184
-76.5,31.875000000000004,0.0013019228
-76.5,33.125,0.0013019262
-76.5,34.375,0.0013019246
-76.5,35.625,0.0013019267
-76.5,36.875,0.001301931
-76.5,38.125,0.0013019367
-76.5,39.375,0.0013019413
-76.5,40.625,0.0013019426
-76.5,41.875,0.0013019491
-76.5,43.125,0.0013019542
-76.5,44.375,0.0013019589
-76.5,45.625,0.0013019582
-76.5,46.875,0.0013019597
-76.5,48.125,0.0013019618
-76.5,49.375,0.0013019637
-76.5,50.625,0.0013019623
-76.5,51.875,0.0013019613
-76.5,53.125,0.0013019557
-76.5,54.375,0.0013019489
-76.5,55.625,0.0013019452
-76.5,56.875,0.0013019403
-76.5,58.125,0.0013019252
-76.5,59.37499999999999,0.0013019156
-76.5,60.62499999999999,0.0013019126
-76.5,61.87500000000001,0.0013019054
-76.5,63.12500000000001,0.0013018845
-76.5,64.375,0.0013018764
-76.5,65.625,0.0013018684
-76.5,66.875,0.0013018623
-76.5,68.125,0.001301856
-76.5,69.375,0.0013018518
-76.5,70.625,0.0013018487
-76.5,71.87500000000001,0.0013018602
-76.5,73.125,0.00130186
-76.5,74.375,0.0013018572
-76.5,75.625,0.0013018667
-76.5,76.875,0.0013018808
-76.5,78.125,0.0013018803
-76.5,79.375,0.0013018798
-76.5,80.625,0.0013019205
-76.5,81.875,0.0013019207
-76.5,83.12500000000001,0.0013019211
-76.5,84.375,0.0013019417
-76.5,85.625,0.0013019607
-76.5,86.875,0.001301961
-76.5,88.125,0.0013019631
-76.5,89.375,0.0013019858
-76.5,90.625,0.0013019874
-76.5,91.875,0.0013019883
-76.5,93.125,0.0013019932
-76.5,94.37500000000001,0.0013019976
-76.5,95.625,0.0013019985
-76.5,96.875,0.0013019998
-76.5,98.125,0.0013020012
-76.5,99.375,0.0013020013
-76.5,100.625,0.0013020011
-76.5,101.875,0.001302001
-76.5,103.125,0.0013019998
-76.5,104.375,0.0013019994
-76.5,105.62500000000001,0.0013020004
-76.5,106.875,0.0013019983
-76.5,108.125,0.0013019954
-76.5,109.375,0.001301995
-76.5,110.625,0.0013019948
-76.5,111.875,0.0013019949
-76.5,113.125,0.0013019936
-76.5,114.375,0.0013019932
-76.5,115.62500000000001,0.0013019937
-76.5,116.87500000000001,0.0013019947
-76.5,118.125,0.0013019965
-76.5,119.375,0.0013019966
-76.5,120.625,0.0013019957
-76.5,121.875,0.0013019962
-76.5,123.125,0.0013019963
-76.5,124.375,0.0013019983
-76.5,125.625,0.0013019973
-76.5,126.875,0.0013019927
-76.5,128.125,0.0013019852
-76.5,129.375,0.0013019828
-76.5,130.625,0.0013019831
-76.5,131.875,0.0013019785
-76.5,133.12500000000003,0.0013019727
-76.5,134.375,0.001301967
-76.5,135.625,0.0013019672
-76.5,136.875,0.0013019659
-76.5,138.125,0.0013019596
-76.5,139.375,0.0013019559
-76.5,140.625,0.0013019555
-76.5,141.875,0.0013019546
-76.5,143.125,0.0013019497
-76.5,144.375,0.001301945
-76.5,145.625,0.0013019441
-76.5,146.875,0.0013019417
-76.5,148.125,0.001301927
-76.5,149.375,0.0013019193
-76.5,150.625,0.0013019184
-76.5,151.875,0.0013019084
-76.5,153.125,0.0013018663
-76.5,154.375,0.0013018575
-76.5,155.625,0.0013018538
-76.5,156.875,0.0013017796
-76.5,158.125,0.0013016978
-76.5,159.375,0.0013016931
-76.5,160.625,0.0013016819
-76.5,161.875,0.001301436
-76.5,163.125,0.0013013652
-76.5,164.375,0.00130136
-76.5,165.625,0.0013012992
-76.5,166.875,0.0013011321
-76.5,168.125,0.0013011321
-76.5,169.375,0.0013011321
-76.5,170.625,0.0013009874
-76.5,171.875,0.0013009874
-76.5,173.125,0.0013009874
-76.5,174.375,0.0013009874
-76.5,175.625,0.0
-76.5,176.87500000000003,0.0
-76.5,178.125,0.0
-76.5,179.375,0.0
-76.5,180.625,0.0
-76.5,181.875,0.0
-76.5,183.125,0.0
-76.5,184.375,0.0
-76.5,185.625,0.0
-76.5,186.875,0.0
-76.5,188.125,0.0013007522
-76.5,189.375,0.0013007097
-76.5,190.625,0.0013007097
-76.5,191.875,0.0013007097
-76.5,193.125,0.0013007097
-76.5,194.375,0.0
-76.5,195.625,0.0
-76.5,196.875,0.0
-76.5,198.125,0.0
-76.5,199.37500000000003,0.0013005359
-76.5,200.625,0.0013005359
-76.5,201.875,0.0013005356
-76.5,203.125,0.001300472
-76.5,204.375,0.0013003986
-76.5,205.625,0.0013003964
-76.5,206.875,0.0013003389
-76.5,208.125,0.0013004217
-76.5,209.375,0.0013005018
-76.5,210.625,0.0013005375
-76.5,211.875,0.0013005427
-76.5,213.125,0.0013005688
-76.5,214.375,0.0013005796
-76.5,215.625,0.0013006557
-76.5,216.875,0.0013007753
-76.5,218.125,0.0013008971
-76.5,219.375,0.0013009799
-76.5,220.625,0.0013009849
-76.5,221.87500000000003,0.0013010488
-76.5,223.125,0.0013011412
-76.5,224.375,0.0013012019
-76.5,225.625,0.0013011914
-76.5,226.875,0.0013011827
-76.5,228.125,0.0013012232
-76.5,229.375,0.0013012909
-76.5,230.62499999999997,0.0013012935
-76.5,231.875,0.0013012872
-76.5,233.12500000000003,0.0013012622
-76.5,234.375,0.0013012816
-76.5,235.62500000000003,0.0013012689
-76.5,236.875,0.0013012536
-76.5,238.12500000000003,0.0013012456
-76.5,239.375,0.0013012444
-76.5,240.62500000000003,0.0013012371
-76.5,241.875,0.0013012234
-76.5,243.12500000000003,0.0013011876
-76.5,244.375,0.0013011674
-76.5,245.625,0.0013011477
-76.5,246.875,0.001301114
-76.5,248.125,0.0013010858
-76.5,249.37499999999997,0.0013010743
-76.5,250.625,0.0013010609
-76.5,251.87499999999997,0.0013010275
-76.5,253.125,0.0013010165
-76.5,254.37500000000003,0.0013010094
-76.5,255.625,0.0013010127
-76.5,256.875,0.0013010193
-76.5,258.125,0.0013010168
-76.5,259.375,0.0013010142
-76.5,260.625,0.0013010784
-76.5,261.875,0.0013010805
-76.5,263.125,0.0013010824
-76.5,264.375,0.0013011298
-76.5,265.625,0.001301173
-76.5,266.875,0.0013011782
-76.5,268.125,0.0013011906
-76.5,269.375,0.0013012555
-76.5,270.625,0.0013012649
-76.5,271.875,0.0013012708
-76.5,273.125,0.001301275
-76.5,274.375,0.0013012682
-76.5,275.625,0.0013012722
-76.5,276.875,0.0013012766
-76.5,278.125,0.0013012717
-76.5,279.375,0.0013012745
-76.5,280.625,0.0013012791
-76.5,281.875,0.0013012582
-76.5,283.125,0.0013012306
-76.5,284.375,0.001301243
-76.5,285.625,0.0013012531
-76.5,286.875,0.0013011997
-76.5,288.125,0.0013011742
-76.5,289.375,0.0013011727
-76.5,290.625,0.0013011832
-76.5,291.875,0.0013011458
-76.5,293.125,0.0013011133
-76.5,294.375,0.0013011259
-76.5,295.625,0.0013011507
-76.5,296.875,0.001301133
-76.5,298.125,0.0013010987
-76.5,299.37500000000006,0.0013010943
-76.5,300.625,0.0013011196
-76.5,301.875,0.0013011334
-76.5,303.125,0.001301076
-76.5,304.375,0.0013009764
-76.5,305.625,0.0013008835
-76.5,306.875,0.0013008888
-76.5,308.125,0.001300902
-76.5,309.375,0.0013009028
-76.5,310.625,0.001300902
-76.5,311.875,0.0013008893
-76.5,313.125,0.0
-76.5,314.375,0.0
-76.5,315.625,0.0
-76.5,316.875,0.0013007213
-76.5,318.125,0.0013007213
-76.5,319.375,0.0013007213
-76.5,320.62500000000006,0.0013007213
-76.5,321.875,0.0
-76.5,323.125,0.0
-76.5,324.375,0.0
-76.5,325.625,0.0
-76.5,326.875,0.0013008012
-76.5,328.125,0.0013007388
-76.5,329.375,0.0013006878
-76.5,330.625,0.0013006517
-76.5,331.875,0.0013008364
-76.5,333.125,0.00130106
-76.5,334.375,0.0013010448
-76.5,335.625,0.0013010185
-76.5,336.875,0.0013010711
-76.5,338.125,0.001301129
-76.5,339.375,0.0013011127
-76.5,340.625,0.0013011041
-76.5,341.875,0.0013012644
-76.5,343.125,0.0013012807
-76.5,344.37500000000006,0.0013012754
-76.5,345.625,0.0013013581
-76.5,346.875,0.0013014607
-76.5,348.125,0.0013014602
-76.5,349.375,0.0013014599
-76.5,350.625,0.0013016001
-76.5,351.875,0.0013016001
-76.5,353.125,0.0013016002
-76.5,354.375,0.0013016458
-76.5,355.625,0.0013016836
-76.5,356.875,0.0013016833
-76.5,358.125,0.001301688
-76.5,359.375,0.0013017317
-75.5,0.625,0.0013017242
-75.5,1.8749999999999998,0.0013017324
-75.5,3.125,0.0013017559
-75.5,4.375,0.0013017593
-75.5,5.625,0.0013017656
-75.5,6.875,0.001301792
-75.5,8.125,0.0013017991
-75.5,9.375,0.0013018026
-75.5,10.625,0.0013018246
-75.5,11.875,0.0013018431
-75.5,13.125000000000002,0.0013018462
-75.5,14.375,0.0013018507
-75.5,15.625000000000002,0.0013018621
-75.5,16.875,0.0013018675
-75.5,18.125,0.00130187
-75.5,19.375,0.0013018725
-75.5,20.625,0.0013018767
-75.5,21.875,0.001301881
-75.5,23.125,0.0013018836
-75.5,24.375,0.0013018871
-75.5,25.625,0.0013018878
-75.5,26.875,0.0013018893
-75.5,28.125,0.0013018931
-75.5,29.375,0.0013018956
-75.5,30.625000000000004,0.0013019022
-75.5,31.875000000000004,0.0013019068
-75.5,33.125,0.0013019064
-75.5,34.375,0.001301908
-75.5,35.625,0.0013019115
-75.5,36.875,0.00130192
-75.5,38.125,0.0013019226
-75.5,39.375,0.0013019246
-75.5,40.625,0.001301931
-75.5,41.875,0.0013019397
-75.5,43.125,0.0013019423
-75.5,44.375,0.0013019432
-75.5,45.625,0.0013019473
-75.5,46.875,0.0013019504
-75.5,48.125,0.0013019502
-75.5,49.375,0.0013019482
-75.5,50.625,0.0013019465
-75.5,51.875,0.0013019438
-75.5,53.125,0.0013019424
-75.5,54.375,0.001301937
-75.5,55.625,0.0013019253
-75.5,56.875,0.0013019156
-75.5,58.125,0.0013019114
-75.5,59.37499999999999,0.0013018908
-75.5,60.62499999999999,0.0013018607
-75.5,61.87500000000001,0.0013018539
-75.5,63.12500000000001,0.0013018447
-75.5,64.375,0.0013018014
-75.5,65.625,0.0013017849
-75.5,66.875,0.0013017752
-75.5,68.125,0.0013017663
-75.5,69.375,0.0013017613
-75.5,70.625,0.0013017554
-75.5,71.87500000000001,0.0013017675
-75.5,73.125,0.0013017912
-75.5,74.375,0.0013017892
-75.5,75.625,0.0013017972
-75.5,76.875,0.0013018345
-75.5,78.125,0.0013018341
-75.5,79.375,0.0013018337
-75.5,80.625,0.0013018949
-75.5,81.875,0.0013018951
-75.5,83.12500000000001,0.0013018952
-75.5,84.375,0.0013019306
-75.5,85.625,0.0013019413
-75.5,86.875,0.0013019419
-75.5,88.125,0.0013019582
-75.5,89.375,0.0013019731
-75.5,90.625,0.0013019737
-75.5,91.875,0.0013019784
-75.5,93.125,0.0013019865
-75.5,94.37500000000001,0.0013019874
-75.5,95.625,0.0013019884
-75.5,96.875,0.001301991
-75.5,98.125,0.0013019913
-75.5,99.375,0.001301992
-75.5,100.625,0.001301994
-75.5,101.875,0.0013019956
-75.5,103.125,0.0013019968
-75.5,104.375,0.0013019962
-75.5,105.62500000000001,0.0013019941
-75.5,106.875,0.0013019936
-75.5,108.125,0.0013019942
-75.5,109.375,0.0013019938
-75.5,110.625,0.0013019919
-75.5,111.875,0.0013019929
-75.5,113.125,0.0013019928
-75.5,114.375,0.0013019929
-75.5,115.62500000000001,0.0013019928
-75.5,116.87500000000001,0.0013019932
-75.5,118.125,0.0013019937
-75.5,119.375,0.001301993
-75.5,120.625,0.0013019975
-75.5,121.875,0.0013019997
-75.5,123.125,0.0013019985
-75.5,124.375,0.001301994
-75.5,125.625,0.001301991
-75.5,126.875,0.0013019901
-75.5,128.125,0.0013019898
-75.5,129.375,0.0013019869
-75.5,130.625,0.0013019816
-75.5,131.875,0.0013019792
-75.5,133.12500000000003,0.0013019772
-75.5,134.375,0.0013019758
-75.5,135.625,0.0013019718
-75.5,136.875,0.0013019668
-75.5,138.125,0.0013019654
-75.5,139.375,0.0013019645
-75.5,140.625,0.0013019592
-75.5,141.875,0.001301954
-75.5,143.125,0.0013019525
-75.5,144.375,0.0013019493
-75.5,145.625,0.0013019387
-75.5,146.875,0.0013019337
-75.5,148.125,0.0013019318
-75.5,149.375,0.0013019171
-75.5,150.625,0.0013018951
-75.5,151.875,0.0013018913
-75.5,153.125,0.0013018796
-75.5,154.375,0.0013018241
-75.5,155.625,0.0013018162
-75.5,156.875,0.0013018138
-75.5,158.125,0.0013017027
-75.5,159.375,0.0013016694
-75.5,160.625,0.0013016724
-75.5,161.875,0.001301593
-75.5,163.125,0.0013012813
-75.5,164.375,0.0013012849
-75.5,165.625,0.0013012906
-75.5,166.875,0.0
-75.5,168.125,0.0
-75.5,169.375,0.0
-75.5,170.625,0.0
-75.5,171.875,0.0
-75.5,173.125,0.0
-75.5,174.375,0.0
-75.5,175.625,0.0
-75.5,176.87500000000003,0.0
-75.5,178.125,0.0
-75.5,179.375,0.0
-75.5,180.625,0.0
-75.5,181.875,0.0
-75.5,183.125,0.0
-75.5,184.375,0.0
-75.5,185.625,0.0
-75.5,186.875,0.0
-75.5,188.125,0.0
-75.5,189.375,0.0
-75.5,190.625,0.0
-75.5,191.875,0.0
-75.5,193.125,0.0
-75.5,194.375,0.0
-75.5,195.625,0.0
-75.5,196.875,0.0
-75.5,198.125,0.0
-75.5,199.37500000000003,0.0
-75.5,200.625,0.0
-75.5,201.875,0.0
-75.5,203.125,0.0
-75.5,204.375,0.0
-75.5,205.625,0.0
-75.5,206.875,0.0013001374
-75.5,208.125,0.0013001374
-75.5,209.375,0.0013001023
-75.5,210.625,0.0013000611
-75.5,211.875,0.0013000557
-75.5,213.125,0.0013001764
-75.5,214.375,0.0013004822
-75.5,215.625,0.0013005014
-75.5,216.875,0.0013004084
-75.5,218.125,0.001300391
-75.5,219.375,0.0013005236
-75.5,220.625,0.0013008335
-75.5,221.87500000000003,0.0013008231
-75.5,223.125,0.0013007646
-75.5,224.375,0.0013007678
-75.5,225.625,0.0013009021
-75.5,226.875,0.0013009805
-75.5,228.125,0.0013009225
-75.5,229.375,0.0013008685
-75.5,230.62499999999997,0.0013009435
-75.5,231.875,0.0013010397
-75.5,233.12500000000003,0.001301019
-75.5,234.375,0.0013009749
-75.5,235.62500000000003,0.0013010225
-75.5,236.875,0.0013010236
-75.5,238.12500000000003,0.0013009773
-75.5,239.375,0.0013009657
-75.5,240.62500000000003,0.001301001
-75.5,241.875,0.0013009742
-75.5,243.12500000000003,0.001300957
-75.5,244.375,0.0013009391
-75.5,245.625,0.001300911
-75.5,246.875,0.0013008838
-75.5,248.125,0.0013008458
-75.5,249.37499999999997,0.0013008295
-75.5,250.625,0.0013008085
-75.5,251.87499999999997,0.0013007758
-75.5,253.125,0.0013007445
-75.5,254.37500000000003,0.0013007302
-75.5,255.625,0.0013007137
-75.5,256.875,0.0013006859
-75.5,258.125,0.0013006808
-75.5,259.375,0.0013006753
-75.5,260.625,0.0013008458
-75.5,261.875,0.0013008479
-75.5,263.125,0.0013008505
-75.5,264.375,0.0013009665
-75.5,265.625,0.0013010044
-75.5,266.875,0.0013010101
-75.5,268.125,0.0013010753
-75.5,269.375,0.0013011288
-75.5,270.625,0.0013011367
-75.5,271.875,0.001301156
-75.5,273.125,0.0013011888
-75.5,274.375,0.0013012012
-75.5,275.625,0.0013012073
-75.5,276.875,0.0013011942
-75.5,278.125,0.0013011937
-75.5,279.375,0.0013012004
-75.5,280.625,0.0013011663
-75.5,281.875,0.0013011339
-75.5,283.125,0.0013011432
-75.5,284.375,0.0013010891
-75.5,285.625,0.0013009581
-75.5,286.875,0.0013009424
-75.5,288.125,0.001300952
-75.5,289.375,0.00130094
-75.5,290.625,0.0013009211
-75.5,291.875,0.0013009412
-75.5,293.125,0.0013009756
-75.5,294.375,0.0013009558
-75.5,295.625,0.0013009054
-75.5,296.875,0.0013009124
-75.5,298.125,0.0013009483
-75.5,299.37500000000006,0.0013009745
-75.5,300.625,0.0013008902
-75.5,301.875,0.0013008246
-75.5,303.125,0.0013008281
-75.5,304.375,0.0013008547
-75.5,305.625,0.0013008749
-75.5,306.875,0.0013008749
-75.5,308.125,0.0
-75.5,309.375,0.0
-75.5,310.625,0.0
-75.5,311.875,0.0
-75.5,313.125,0.0
-75.5,314.375,0.0
-75.5,315.625,0.0
-75.5,316.875,0.0
-75.5,318.125,0.0
-75.5,319.375,0.0
-75.5,320.62500000000006,0.0
-75.5,321.875,0.0
-75.5,323.125,0.0
-75.5,324.375,0.0
-75.5,325.625,0.0
-75.5,326.875,0.0
-75.5,328.125,0.0013006056
-75.5,329.375,0.0013006054
-75.5,330.625,0.0013006045
-75.5,331.875,0.0013006019
-75.5,333.125,0.0013007186
-75.5,334.375,0.0013007018
-75.5,335.625,0.001300674
-75.5,336.875,0.0013006527
-75.5,338.125,0.0013008039
-75.5,339.375,0.0013008462
-75.5,340.625,0.0013008327
-75.5,341.875,0.0013009446
-75.5,343.125,0.0013010909
-75.5,344.37500000000006,0.001301084
-75.5,345.625,0.0013011363
-75.5,346.875,0.0013013642
-75.5,348.125,0.0013013622
-75.5,349.375,0.0013013609
-75.5,350.625,0.0013015588
-75.5,351.875,0.0013015595
-75.5,353.125,0.0013015602
-75.5,354.375,0.0013016453
-75.5,355.625,0.0013016692
-75.5,356.875,0.00130167
-75.5,358.125,0.0013016984
-75.5,359.375,0.0013017228
-74.5,0.625,0.0013016753
-74.5,1.8749999999999998,0.0013017008
-74.5,3.125,0.0013017098
-74.5,4.375,0.0013017189
-74.5,5.625,0.0013017571
-74.5,6.875,0.0013017682
-74.5,8.125,0.0013017717
-74.5,9.375,0.0013017922
-74.5,10.625,0.0013018077
-74.5,11.875,0.001301812
-74.5,13.125000000000002,0.0013018171
-74.5,14.375,0.0013018255
-74.5,15.625000000000002,0.0013018335
-74.5,16.875,0.0013018368
-74.5,18.125,0.0013018352
-74.5,19.375,0.0013018415
-74.5,20.625,0.0013018451
-74.5,21.875,0.0013018437
-74.5,23.125,0.001301854
-74.5,24.375,0.0013018624
-74.5,25.625,0.0013018588
-74.5,26.875,0.0013018561
-74.5,28.125,0.0013018609
-74.5,29.375,0.0013018692
-74.5,30.625000000000004,0.0013018665
-74.5,31.875000000000004,0.0013018571
-74.5,33.125,0.0013018635
-74.5,34.375,0.001301876
-74.5,35.625,0.0013018848
-74.5,36.875,0.0013018814
-74.5,38.125,0.0013018858
-74.5,39.375,0.0013018996
-74.5,40.625,0.0013019115
-74.5,41.875,0.0013019092
-74.5,43.125,0.0013019128
-74.5,44.375,0.0013019237
-74.5,45.625,0.0013019306
-74.5,46.875,0.0013019285
-74.5,48.125,0.0013019319
-74.5,49.375,0.001301936
-74.5,50.625,0.0013019348
-74.5,51.875,0.0013019317
-74.5,53.125,0.001301926
-74.5,54.375,0.0013019216
-74.5,55.625,0.0013019186
-74.5,56.875,0.0013019012
-74.5,58.125,0.0013018792
-74.5,59.37499999999999,0.0013018739
-74.5,60.62499999999999,0.001301845
-74.5,61.87500000000001,0.0013017806
-74.5,63.12500000000001,0.0013017711
-74.5,64.375,0.0013017508
-74.5,65.625,0.0013016724
-74.5,66.875,0.0013016574
-74.5,68.125,0.0013016484
-74.5,69.375,0.0013016412
-74.5,70.625,0.001301633
-74.5,71.87500000000001,0.0013016292
-74.5,73.125,0.0013017306
-74.5,74.375,0.0013017353
-74.5,75.625,0.0013017354
-74.5,76.875,0.0013018015
-74.5,78.125,0.0013018035
-74.5,79.375,0.0013018033
-74.5,80.625,0.0013018744
-74.5,81.875,0.0013018745
-74.5,83.12500000000001,0.0013018758
-74.5,84.375,0.0013019223
-74.5,85.625,0.0013019241
-74.5,86.875,0.001301926
-74.5,88.125,0.0013019542
-74.5,89.375,0.0013019572
-74.5,90.625,0.0013019585
-74.5,91.875,0.0013019737
-74.5,93.125,0.0013019765
-74.5,94.37500000000001,0.001301978
-74.5,95.625,0.0013019817
-74.5,96.875,0.0013019829
-74.5,98.125,0.0013019837
-74.5,99.375,0.0013019847
-74.5,100.625,0.001301985
-74.5,101.875,0.0013019869
-74.5,103.125,0.0013019869
-74.5,104.375,0.0013019865
-74.5,105.62500000000001,0.0013019888
-74.5,106.875,0.0013019883
-74.5,108.125,0.001301987
-74.5,109.375,0.0013019866
-74.5,110.625,0.0013019877
-74.5,111.875,0.0013019856
-74.5,113.125,0.0013019859
-74.5,114.375,0.0013019872
-74.5,115.62500000000001,0.0013019842
-74.5,116.87500000000001,0.0013019806
-74.5,118.125,0.0013019815
-74.5,119.375,0.0013019835
-74.5,120.625,0.0013019805
-74.5,121.875,0.0013019771
-74.5,123.125,0.0013019773
-74.5,124.375,0.0013019816
-74.5,125.625,0.0013019807
-74.5,126.875,0.0013019752
-74.5,128.125,0.0013019735
-74.5,129.375,0.0013019762
-74.5,130.625,0.0013019763
-74.5,131.875,0.0013019732
-74.5,133.12500000000003,0.0013019692
-74.5,134.375,0.0013019664
-74.5,135.625,0.001301966
-74.5,136.875,0.0013019633
-74.5,138.125,0.0013019588
-74.5,139.375,0.0013019555
-74.5,140.625,0.0013019525
-74.5,141.875,0.001301949
-74.5,143.125,0.0013019434
-74.5,144.375,0.0013019384
-74.5,145.625,0.0013019331
-74.5,146.875,0.0013019228
-74.5,148.125,0.0013019146
-74.5,149.375,0.0013019115
-74.5,150.625,0.0013018966
-74.5,151.875,0.0013018735
-74.5,153.125,0.0013018715
-74.5,154.375,0.0013018573
-74.5,155.625,0.0013018025
-74.5,156.875,0.0013018021
-74.5,158.125,0.0013017933
-74.5,159.375,0.0013017227
-74.5,160.625,0.0013017224
-74.5,161.875,0.0013017164
-74.5,163.125,0.00130148
-74.5,164.375,0.0013014682
-74.5,165.625,0.0013014752
-74.5,166.875,0.0013014787
-74.5,168.125,0.0013010316
-74.5,169.375,0.0013010316
-74.5,170.625,0.0
-74.5,171.875,0.0
-74.5,173.125,0.0
-74.5,174.375,0.0
-74.5,175.625,0.0
-74.5,176.87500000000003,0.0
-74.5,178.125,0.0
-74.5,179.375,0.0
-74.5,180.625,0.0
-74.5,181.875,0.0
-74.5,183.125,0.0
-74.5,184.375,0.0
-74.5,185.625,0.0
-74.5,186.875,0.0
-74.5,188.125,0.0
-74.5,189.375,0.0
-74.5,190.625,0.0
-74.5,191.875,0.0
-74.5,193.125,0.0
-74.5,194.375,0.0
-74.5,195.625,0.0
-74.5,196.875,0.0
-74.5,198.125,0.0
-74.5,199.37500000000003,0.0
-74.5,200.625,0.0
-74.5,201.875,0.0
-74.5,203.125,0.0
-74.5,204.375,0.0
-74.5,205.625,0.0
-74.5,206.875,0.0
-74.5,208.125,0.0
-74.5,209.375,0.0
-74.5,210.625,0.0
-74.5,211.875,0.0013000551
-74.5,213.125,0.0013000178
-74.5,214.375,0.0012999894
-74.5,215.625,0.0012999894
-74.5,216.875,0.0013002689
-74.5,218.125,0.0013003219
-74.5,219.375,0.0013001502
-74.5,220.625,0.0013001502
-74.5,221.87500000000003,0.0013002137
-74.5,223.125,0.0013006604
-74.5,224.375,0.001300406
-74.5,225.625,0.0013002907
-74.5,226.875,0.0013003213
-74.5,228.125,0.0013006331
-74.5,229.375,0.0013006007
-74.5,230.62499999999997,0.0013004823
-74.5,231.875,0.0013004224
-74.5,233.12500000000003,0.0013005395
-74.5,234.375,0.0013005626
-74.5,235.62500000000003,0.0013005307
-74.5,236.875,0.0013006295
-74.5,238.12500000000003,0.0013006357
-74.5,239.375,0.0013005865
-74.5,240.62500000000003,0.0013005813
-74.5,241.875,0.0013006297
-74.5,243.12500000000003,0.001300593
-74.5,244.375,0.0013005843
-74.5,245.625,0.0013005872
-74.5,246.875,0.0013005785
-74.5,248.125,0.0013005617
-74.5,249.37499999999997,0.0013005137
-74.5,250.625,0.0013005116
-74.5,251.87499999999997,0.0013004977
-74.5,253.125,0.0013004469
-74.5,254.37500000000003,0.0013004468
-74.5,255.625,0.0013004442
-74.5,256.875,0.00130029
-74.5,258.125,0.0013002844
-74.5,259.375,0.0013002811
-74.5,260.625,0.0013006268
-74.5,261.875,0.0013006288
-74.5,263.125,0.0013006357
-74.5,264.375,0.0013008094
-74.5,265.625,0.0013008211
-74.5,266.875,0.0013008298
-74.5,268.125,0.0013009305
-74.5,269.375,0.0013009501
-74.5,270.625,0.00130096
-74.5,271.875,0.0013009876
-74.5,273.125,0.0013010158
-74.5,274.375,0.0013010441
-74.5,275.625,0.001301035
-74.5,276.875,0.0013010341
-74.5,278.125,0.0013010448
-74.5,279.375,0.0013009527
-74.5,280.625,0.0013009383
-74.5,281.875,0.0013009693
-74.5,283.125,0.0013007849
-74.5,284.375,0.0013006772
-74.5,285.625,0.0013007408
-74.5,286.875,0.0013007683
-74.5,288.125,0.001300739
-74.5,289.375,0.001300753
-74.5,290.625,0.0013007806
-74.5,291.875,0.0013008222
-74.5,293.125,0.0013008711
-74.5,294.375,0.0013008945
-74.5,295.625,0.0013008681
-74.5,296.875,0.0013008206
-74.5,298.125,0.0013007702
-74.5,299.37500000000006,0.0013007388
-74.5,300.625,0.0013007155
-74.5,301.875,0.0013007541
-74.5,303.125,0.0013008248
-74.5,304.375,0.0
-74.5,305.625,0.0
-74.5,306.875,0.0
-74.5,308.125,0.0
-74.5,309.375,0.0
-74.5,310.625,0.0
-74.5,311.875,0.0
-74.5,313.125,0.0
-74.5,314.375,0.0
-74.5,315.625,0.0
-74.5,316.875,0.0
-74.5,318.125,0.0
-74.5,319.375,0.0
-74.5,320.62500000000006,0.0
-74.5,321.875,0.0
-74.5,323.125,0.0
-74.5,324.375,0.0
-74.5,325.625,0.0
-74.5,326.875,0.0
-74.5,328.125,0.0
-74.5,329.375,0.0
-74.5,330.625,0.001300076
-74.5,331.875,0.0013000742
-74.5,333.125,0.0013000742
-74.5,334.375,0.0013003943
-74.5,335.625,0.0013004331
-74.5,336.875,0.0013004257
-74.5,338.125,0.0013004626
-74.5,339.375,0.0013006397
-74.5,340.625,0.0013006316
-74.5,341.875,0.0013006435
-74.5,343.125,0.0013008692
-74.5,344.37500000000006,0.0013008721
-74.5,345.625,0.0013008742
-74.5,346.875,0.0013011902
-74.5,348.125,0.0013011965
-74.5,349.375,0.0013011944
-74.5,350.625,0.001301458
-74.5,351.875,0.0013014592
-74.5,353.125,0.0013014644
-74.5,354.375,0.0013016079
-74.5,355.625,0.0013016142
-74.5,356.875,0.0013016182
-74.5,358.125,0.0013016611
-74.5,359.375,0.0013016694
-73.5,0.625,0.0013015643
-73.5,1.8749999999999998,0.0013015938
-73.5,3.125,0.0013016078
-73.5,4.375,0.0013016731
-73.5,5.625,0.0013017147
-73.5,6.875,0.0013017205
-73.5,8.125,0.0013017355
-73.5,9.375,0.0013017481
-73.5,10.625,0.0013017547
-73.5,11.875,0.0013017517
-73.5,13.125000000000002,0.0013017639
-73.5,14.375,0.0013017738
-73.5,15.625000000000002,0.0013017601
-73.5,16.875,0.0013017482
-73.5,18.125,0.0013017622
-73.5,19.375,0.0013017467
-73.5,20.625,0.0013017507
-73.5,21.875,0.0013017737
-73.5,23.125,0.00130178
-73.5,24.375,0.001301763
-73.5,25.625,0.0013017757
-73.5,26.875,0.0013017893
-73.5,28.125,0.0013017877
-73.5,29.375,0.0013017858
-73.5,30.625000000000004,0.0013017895
-73.5,31.875000000000004,0.001301789
-73.5,33.125,0.0013017937
-73.5,34.375,0.0013018083
-73.5,35.625,0.001301811
